record_id,timestamp,intersection_id,intersection_name,latitude,longitude,vehicle_count,average_speed,signal_cycle_time,green_time,yellow_time,red_time,weather_condition,day_of_week,is_holiday,event,pollution_level,car_count,bus_count,truck_count,motorcycle_count
8366.0,2023-01-06 19:20:00,6.0,Allahabad Junction,25.4358,81.8307,171.0,29.77,120.0,83.0,5.0,32.0,Clear,Friday,0.0,,3.27,112.0,14.0,18.0,27.0
7018.0,2023-01-05 20:50:00,8.0,Jhunsi,25.4326,81.9061,119.0,30.15,120.0,62.0,5.0,53.0,Light Rain,Thursday,1.0,,2.49,76.0,12.0,14.0,17.0
5907.0,2023-01-05 02:20:00,7.0,Phaphamau,25.4945,81.8686,64.0,41.66,120.0,57.0,3.0,60.0,Clear,Thursday,1.0,,1.18,38.0,7.0,3.0,16.0
1339.0,2023-01-01 22:10:00,9.0,MNNIT Gate,25.492,81.8639,26.0,42.67,120.0,55.0,6.0,59.0,Light Rain,Sunday,1.0,,0.48,18.0,1.0,4.0,3.0
10012.0,2023-01-07 22:50:00,2.0,Katra,25.455,81.8463,48.0,42.49,120.0,56.0,5.0,59.0,Clear,Saturday,0.0,,0.7,30.0,2.0,3.0,13.0
19.0,2023-01-01 00:10:00,9.0,MNNIT Gate,25.492,81.8639,36.0,46.53,120.0,60.0,5.0,55.0,Clear,Sunday,1.0,,0.78,26.0,4.0,4.0,2.0
4645.0,2023-01-04 05:20:00,5.0,Naini Bridge,25.4088,81.8592,110.0,33.42,120.0,58.0,4.0,58.0,Clear,Wednesday,0.0,,2.04,72.0,9.0,10.0,19.0
852.0,2023-01-01 14:10:00,2.0,Katra,25.455,81.8463,35.0,36.59,120.0,61.0,3.0,56.0,Fog,Sunday,1.0,New Year Celebration,0.69,23.0,3.0,4.0,5.0
7405.0,2023-01-06 03:20:00,5.0,Naini Bridge,25.4088,81.8592,109.0,36.09,120.0,65.0,4.0,51.0,Clear,Friday,0.0,,1.96,64.0,7.0,12.0,26.0
1924.0,2023-01-02 08:00:00,4.0,Tagore Town,25.4675,81.8867,253.0,23.36,120.0,75.0,5.0,40.0,Clear,Monday,0.0,,4.57,153.0,20.0,22.0,58.0
7534.0,2023-01-06 05:30:00,4.0,Tagore Town,25.4675,81.8867,89.0,30.5,120.0,62.0,4.0,54.0,Fog,Friday,0.0,Local Market Fair,1.84,54.0,6.0,15.0,14.0
118.0,2023-01-01 01:50:00,8.0,Jhunsi,25.4326,81.9061,51.0,41.88,120.0,50.0,5.0,65.0,Clear,Sunday,1.0,,0.98,31.0,4.0,6.0,10.0
2455.0,2023-01-02 16:50:00,5.0,Naini Bridge,25.4088,81.8592,132.0,32.08,120.0,51.0,5.0,64.0,Clear,Monday,0.0,,2.31,82.0,9.0,12.0,29.0
2324.0,2023-01-02 14:40:00,4.0,Tagore Town,25.4675,81.8867,141.0,25.78,120.0,67.0,5.0,48.0,Heatwave,Monday,0.0,,2.78,86.0,11.0,18.0,26.0
1053.0,2023-01-01 17:30:00,3.0,Chowk,25.4314,81.8437,124.0,30.28,120.0,60.0,5.0,55.0,Heatwave,Sunday,1.0,,2.49,67.0,8.0,20.0,29.0
4785.0,2023-01-04 07:40:00,5.0,Naini Bridge,25.4088,81.8592,200.0,27.51,120.0,88.0,3.0,29.0,Clear,Wednesday,0.0,,3.92,124.0,20.0,18.0,38.0
4881.0,2023-01-04 09:20:00,1.0,Civil Lines,25.4486,81.8333,73.0,33.2,120.0,69.0,5.0,46.0,Light Rain,Wednesday,0.0,,1.45,36.0,7.0,8.0,22.0
265.0,2023-01-01 04:20:00,5.0,Naini Bridge,25.4088,81.8592,17.0,51.01,120.0,49.0,5.0,66.0,Clear,Sunday,1.0,,0.34,9.0,1.0,3.0,4.0
6018.0,2023-01-05 04:10:00,8.0,Jhunsi,25.4326,81.9061,78.0,34.52,120.0,53.0,5.0,62.0,Heatwave,Thursday,1.0,,1.26,49.0,5.0,5.0,19.0
722.0,2023-01-01 12:00:00,2.0,Katra,25.455,81.8463,79.0,34.11,120.0,67.0,3.0,50.0,Clear,Sunday,1.0,New Year Celebration,1.56,50.0,8.0,7.0,14.0
9606.0,2023-01-07 16:00:00,6.0,Allahabad Junction,25.4358,81.8307,46.0,37.96,120.0,50.0,4.0,66.0,Clear,Saturday,0.0,,0.95,28.0,6.0,3.0,9.0
624.0,2023-01-01 10:20:00,4.0,Tagore Town,25.4675,81.8867,103.0,33.49,120.0,67.0,4.0,49.0,Light Rain,Sunday,1.0,,1.95,67.0,10.0,8.0,18.0
2992.0,2023-01-03 01:50:00,2.0,Katra,25.455,81.8463,94.0,36.21,120.0,65.0,5.0,50.0,Clear,Tuesday,0.0,,2.24,50.0,14.0,11.0,19.0
8081.0,2023-01-06 14:40:00,1.0,Civil Lines,25.4486,81.8333,88.0,29.43,120.0,59.0,6.0,55.0,Fog,,0.0,,1.82,49.0,6.0,15.0,18.0
6324.0,2023-01-05 09:20:00,4.0,Tagore Town,25.4675,81.8867,170.0,28.13,120.0,76.0,4.0,40.0,Clear,,1.0,,2.96,118.0,15.0,9.0,28.0
1332.0,2023-01-01 22:10:00,2.0,Katra,25.455,81.8463,45.0,36.21,120.0,56.0,3.0,61.0,Light Rain,Sunday,,New Year Celebration,1.06,25.0,6.0,6.0,8.0
6037.0,2023-01-05 04:30:00,7.0,Phaphamau,25.4945,81.8686,65.0,32.99,120.0,59.0,5.0,56.0,Light Rain,Thursday,1.0,,1.3,35.0,7.0,6.0,17.0
2989.0,2023-01-03 01:40:00,9.0,MNNIT Gate,25.492,81.8639,156.0,28.81,120.0,80.0,3.0,37.0,Clear,Tuesday,0.0,,2.73,102.0,13.0,10.0,31.0
159.0,2023-01-01 02:30:00,9.0,MNNIT Gate,25.492,81.8639,17.0,50.02,120.0,57.0,5.0,58.0,Heatwave,Sunday,1.0,,0.21,15.0,0.0,1.0,1.0
6808.0,2023-01-05 17:20:00,8.0,Jhunsi,25.4326,81.9061,66.0,29.22,120.0,67.0,3.0,50.0,Heavy Rain,Thursday,1.0,,1.17,42.0,4.0,7.0,13.0
3597.0,2023-01-03 11:50:00,7.0,Phaphamau,25.4945,81.8686,70.0,29.06,120.0,53.0,5.0,62.0,Heavy Rain,Tuesday,0.0,,1.24,45.0,7.0,3.0,15.0
9245.0,2023-01-07 10:00:00,5.0,Naini Bridge,25.4088,81.8592,200.0,27.01,120.0,80.0,7.0,33.0,Clear,Saturday,0.0,,4.18,124.0,27.0,13.0,36.0
6849.0,2023-01-05 18:00:00,9.0,MNNIT Gate,25.492,81.8639,121.0,28.36,120.0,55.0,5.0,60.0,Light Rain,Thursday,1.0,,2.22,74.0,11.0,9.0,27.0
427.0,2023-01-01 07:00:00,7.0,Phaphamau,25.4945,81.8686,124.0,32.94,120.0,51.0,3.0,66.0,Clear,Sunday,1.0,,2.4,72.0,11.0,13.0,28.0
8815.0,2023-01-07 02:50:00,5.0,Naini Bridge,25.4088,81.8592,48.0,33.06,120.0,,5.0,59.0,Heavy Rain,Saturday,0.0,,0.85,29.0,3.0,5.0,11.0
5001.0,2023-01-04 11:20:00,1.0,Civil Lines,25.4486,81.8333,64.0,39.4,120.0,52.0,4.0,64.0,Clear,Wednesday,0.0,,1.47,34.0,9.0,7.0,14.0
9259.0,2023-01-07 10:10:00,9.0,MNNIT Gate,25.492,81.8639,165.0,28.94,120.0,71.0,3.0,46.0,Clear,Saturday,0.0,,2.77,107.0,8.0,17.0,33.0
2749.0,2023-01-02 21:40:00,9.0,MNNIT Gate,25.492,81.8639,61.0,36.98,120.0,59.0,6.0,55.0,Light Rain,Monday,0.0,,,39.0,3.0,7.0,
3182.0,2023-01-03 05:00:00,2.0,Katra,25.455,81.8463,115.0,33.95,120.0,55.0,6.0,59.0,Clear,Tuesday,0.0,,2.2,68.0,11.0,10.0,26.0
8229.0,2023-01-06 17:00:00,9.0,MNNIT Gate,25.492,81.8639,167.0,26.03,120.0,77.0,5.0,38.0,Light Rain,Friday,0.0,,3.42,109.0,18.0,16.0,24.0
5873.0,2023-01-05 01:50:00,3.0,Chowk,25.4314,81.8437,64.0,39.77,120.0,64.0,6.0,50.0,Clear,Thursday,1.0,,1.34,36.0,7.0,7.0,
9857.0,2023-01-07 20:10:00,7.0,Phaphamau,25.4945,81.8686,240.0,23.14,120.0,84.0,4.0,32.0,Clear,Saturday,0.0,,4.86,142.0,25.0,24.0,49.0
4040.0,2023-01-03 19:10:00,10.0,Minto Park,25.4352,81.882,195.0,25.04,120.0,76.0,4.0,40.0,Clear,Tuesday,0.0,,3.83,121.0,18.0,20.0,36.0
1513.0,2023-01-02 01:10:00,3.0,Chowk,25.4314,81.8437,63.0,37.46,120.0,62.0,5.0,53.0,Light Rain,Monday,0.0,,1.27,39.0,6.0,7.0,11.0
7887.0,2023-01-06 11:20:00,7.0,Phaphamau,25.4945,81.8686,180.0,27.48,120.0,85.0,4.0,31.0,Clear,Friday,0.0,,3.84,110.0,24.0,14.0,32.0
4749.0,2023-01-04 07:00:00,9.0,MNNIT Gate,25.492,81.8639,178.0,23.82,120.0,79.0,5.0,36.0,Light Rain,Wednesday,0.0,,3.52,107.0,19.0,15.0,37.0
7149.0,2023-01-05 23:00:00,9.0,MNNIT Gate,25.492,81.8639,38.0,39.39,120.0,58.0,5.0,57.0,Light Rain,Thursday,1.0,,0.58,31.0,2.0,2.0,3.0
2463.0,2023-01-02 17:00:00,3.0,Chowk,25.4314,81.8437,221.0,25.68,120.0,77.0,3.0,40.0,Clear,Monday,0.0,,4.41,142.0,23.0,20.0,36.0
2372.0,2023-01-02 15:30:00,2.0,Katra,25.455,81.8463,104.0,32.4,120.0,56.0,3.0,61.0,Clear,Monday,0.0,,2.23,60.0,13.0,10.0,21.0
3292.0,2023-01-03 06:50:00,2.0,Katra,25.455,81.8463,141.0,30.28,120.0,66.0,5.0,49.0,Clear,Tuesday,0.0,,3.03,93.0,17.0,14.0,17.0
10021.0,2023-01-07 23:00:00,1.0,Civil Lines,25.4486,81.8333,86.0,38.0,120.0,62.0,5.0,53.0,Clear,Saturday,0.0,,1.69,53.0,11.0,4.0,18.0
6911.0,2023-01-05 19:10:00,1.0,Civil Lines,25.4486,81.8333,141.0,32.08,120.0,60.0,6.0,54.0,Clear,Thursday,1.0,,2.84,81.0,14.0,15.0,31.0
2208.0,2023-01-02 12:40:00,8.0,Jhunsi,25.4326,81.9061,74.0,38.06,120.0,59.0,4.0,57.0,Clear,Monday,0.0,,1.65,41.0,9.0,9.0,15.0
5795.0,2023-01-05 00:30:00,5.0,Naini Bridge,25.4088,81.8592,93.0,37.94,120.0,57.0,6.0,57.0,Clear,Thursday,,,2.06,54.0,15.0,5.0,19.0
5338.0,2023-01-04 16:50:00,8.0,Jhunsi,25.4326,81.9061,58.0,40.15,120.0,57.0,5.0,58.0,Clear,Wednesday,0.0,,1.1,42.0,7.0,2.0,7.0
6671.0,2023-01-05 15:10:00,1.0,Civil Lines,25.4486,81.8333,66.0,38.75,120.0,63.0,6.0,51.0,Clear,Thursday,1.0,,1.54,34.0,6.0,13.0,13.0
6551.0,2023-01-05 13:10:00,1.0,Civil Lines,25.4486,81.8333,,38.7,120.0,59.0,2.0,59.0,Clear,Thursday,1.0,,1.25,36.0,8.0,4.0,12.0
3902.0,2023-01-03 17:00:00,2.0,Katra,25.455,81.8463,195.0,27.49,120.0,83.0,5.0,32.0,Clear,Tuesday,0.0,,3.78,113.0,15.0,24.0,43.0
1714.0,2023-01-02 04:30:00,4.0,Tagore Town,25.4675,81.8867,98.0,34.44,120.0,58.0,5.0,57.0,Clear,Monday,0.0,,1.96,57.0,11.0,8.0,22.0
4889.0,2023-01-04 09:20:00,9.0,MNNIT Gate,25.492,81.8639,205.0,23.77,120.0,,4.0,36.0,Light Rain,Wednesday,0.0,,4.02,122.0,21.0,18.0,44.0
5376.0,2023-01-04 17:30:00,6.0,Allahabad Junction,25.4358,81.8307,214.0,25.92,120.0,81.0,5.0,34.0,Clear,Wednesday,0.0,,4.63,118.0,26.0,23.0,47.0
4756.0,2023-01-04 07:10:00,6.0,Allahabad Junction,25.4358,81.8307,163.0,27.72,120.0,82.0,6.0,32.0,Heatwave,Wednesday,0.0,,2.84,,10.0,16.0,34.0
9567.0,2023-01-07 15:20:00,7.0,Phaphamau,25.4945,81.8686,111.0,33.25,120.0,56.0,4.0,60.0,Clear,Saturday,0.0,,2.19,65.0,14.0,,26.0
3926.0,2023-01-03 17:20:00,6.0,Allahabad Junction,25.4358,81.8307,218.0,24.77,120.0,86.0,5.0,29.0,Clear,Tuesday,0.0,,4.39,131.0,24.0,19.0,44.0
5719.0,2023-01-04 23:10:00,9.0,MNNIT Gate,25.492,81.8639,61.0,40.16,120.0,69.0,5.0,46.0,Heatwave,Wednesday,0.0,,1.46,41.0,12.0,2.0,6.0
2826.0,2023-01-02 23:00:00,6.0,Allahabad Junction,25.4358,81.8307,45.0,44.27,120.0,57.0,4.0,59.0,Clear,Monday,0.0,,1.0,25.0,7.0,3.0,10.0
6279.0,2023-01-05 08:30:00,9.0,MNNIT Gate,25.492,81.8639,160.0,27.28,120.0,82.0,,31.0,Clear,Thursday,1.0,,2.82,88.0,12.0,14.0,46.0
1252.0,2023-01-01 20:50:00,2.0,Katra,25.455,81.8463,155.0,23.09,120.0,74.0,5.0,41.0,Light Rain,Sunday,1.0,New Year Celebration,3.12,94.0,18.0,12.0,31.0
1999.0,2023-01-02 09:10:00,9.0,MNNIT Gate,25.492,81.8639,215.0,19.6,120.0,77.0,4.0,39.0,Fog,Monday,0.0,,4.64,128.0,30.0,16.0,41.0
7563.0,2023-01-06 06:00:00,3.0,Chowk,25.4314,81.8437,98.0,36.39,120.0,55.0,5.0,60.0,Clear,Friday,0.0,Local Market Fair,1.9,57.0,5.0,16.0,20.0
2442.0,2023-01-02 16:40:00,2.0,Katra,25.455,81.8463,85.0,29.81,120.0,52.0,5.0,63.0,Fog,,0.0,,2.18,45.0,13.0,13.0,14.0
3802.0,2023-01-03 15:20:00,2.0,Katra,25.455,81.8463,59.0,44.41,120.0,69.0,5.0,46.0,Clear,,0.0,,1.06,45.0,5.0,4.0,5.0
6765.0,2023-01-05 16:40:00,5.0,Naini Bridge,25.4088,81.8592,55.0,41.54,120.0,60.0,6.0,54.0,Clear,Thursday,1.0,,1.19,27.0,8.0,4.0,16.0
4746.0,2023-01-04 07:00:00,6.0,Allahabad Junction,25.4358,81.8307,236.0,21.44,120.0,82.0,5.0,33.0,Light Rain,Wednesday,0.0,,4.64,139.0,21.0,26.0,50.0
3117.0,2023-01-03 03:50:00,7.0,Phaphamau,25.4945,81.8686,59.0,36.55,120.0,62.0,5.0,53.0,Cold Wave,Tuesday,0.0,,0.87,39.0,3.0,3.0,14.0
1696.0,2023-01-02 04:10:00,6.0,Allahabad Junction,25.4358,81.8307,104.0,30.65,120.0,,3.0,65.0,Light Rain,Monday,0.0,,1.58,67.0,5.0,7.0,25.0
3576.0,2023-01-03 11:30:00,6.0,Allahabad Junction,25.4358,81.8307,112.0,35.14,120.0,61.0,5.0,54.0,Clear,Tuesday,0.0,,2.55,65.0,11.0,19.0,17.0
5991.0,2023-01-05 03:50:00,1.0,Civil Lines,25.4486,81.8333,31.0,35.55,120.0,53.0,4.0,63.0,Fog,Thursday,1.0,,0.51,16.0,1.0,4.0,10.0
3465.0,2023-01-03 09:40:00,5.0,Naini Bridge,25.4088,81.8592,249.0,21.82,120.0,73.0,7.0,40.0,Light Rain,Tuesday,0.0,,5.27,145.0,28.0,27.0,49.0
6110.0,2023-01-05 05:40:00,10.0,Minto Park,25.4352,81.882,42.0,42.75,120.0,68.0,5.0,47.0,Light Rain,Thursday,1.0,,0.92,27.0,6.0,3.0,6.0
9229.0,2023-01-07 09:40:00,9.0,MNNIT Gate,25.492,81.8639,194.0,27.33,120.0,84.0,3.0,33.0,Clear,Saturday,,,3.74,116.0,17.0,20.0,41.0
8968.0,2023-01-07 05:20:00,8.0,Jhunsi,25.4326,81.9061,63.0,40.54,120.0,66.0,4.0,50.0,Heatwave,Saturday,0.0,,1.42,40.0,10.0,4.0,9.0
9327.0,2023-01-07 11:20:00,7.0,Phaphamau,25.4945,81.8686,130.0,33.92,120.0,53.0,5.0,62.0,Clear,Saturday,0.0,,2.52,77.0,10.0,16.0,27.0
9294.0,2023-01-07 10:50:00,4.0,Tagore Town,25.4675,81.8867,159.0,29.66,120.0,80.0,5.0,35.0,Clear,Saturday,0.0,,3.12,92.0,12.0,21.0,34.0
2972.0,2023-01-03 01:30:00,2.0,Katra,25.455,81.8463,72.0,41.34,120.0,56.0,5.0,59.0,Clear,Tuesday,0.0,,1.21,42.0,4.0,7.0,19.0
7860.0,2023-01-06 10:50:00,10.0,Minto Park,25.4352,81.882,158.0,26.33,120.0,78.0,4.0,38.0,Light Rain,Friday,0.0,,3.03,108.0,12.0,18.0,20.0
3293.0,2023-01-03 06:50:00,3.0,Chowk,,81.8437,47.0,45.22,120.0,57.0,5.0,58.0,,Tuesday,0.0,,0.85,32.0,3.0,5.0,7.0
5657.0,2023-01-04 22:10:00,7.0,Phaphamau,25.4945,81.8686,81.0,38.49,120.0,60.0,5.0,55.0,Clear,Wednesday,0.0,,1.96,44.0,9.0,15.0,13.0
4466.0,2023-01-04 02:20:00,6.0,Allahabad Junction,25.4358,81.8307,125.0,28.64,120.0,54.0,6.0,60.0,Light Rain,Wednesday,0.0,,2.42,82.0,12.0,11.0,20.0
9261.0,2023-01-07 10:20:00,1.0,Civil Lines,25.4486,81.8333,246.0,23.29,120.0,82.0,3.0,35.0,Clear,Saturday,0.0,,4.86,140.0,25.0,23.0,58.0
5675.0,2023-01-04 22:30:00,5.0,Naini Bridge,25.4088,81.8592,102.0,36.51,120.0,63.0,5.0,52.0,Clear,Wednesday,0.0,,2.19,58.0,12.0,11.0,21.0
4085.0,2023-01-03 20:00:00,5.0,Naini Bridge,25.4088,81.8592,145.0,29.79,120.0,60.0,4.0,56.0,Clear,Tuesday,0.0,,2.63,99.0,11.0,13.0,22.0
8500.0,2023-01-06 21:30:00,10.0,Minto Park,25.4352,81.882,71.0,41.1,120.0,51.0,5.0,64.0,Clear,Friday,0.0,,1.68,38.0,10.0,9.0,14.0
4110.0,2023-01-03 20:20:00,10.0,Minto Park,25.4352,81.882,246.0,23.5,120.0,78.0,4.0,38.0,Clear,Tuesday,0.0,,4.84,146.0,27.0,19.0,54.0
826.0,2023-01-01 13:40:00,6.0,Allahabad Junction,25.4358,81.8307,26.0,46.31,120.0,64.0,3.0,53.0,Heatwave,Sunday,1.0,,0.53,18.0,3.0,2.0,3.0
6191.0,2023-01-05 07:10:00,1.0,Civil Lines,25.4486,81.8333,106.0,37.52,120.0,65.0,5.0,50.0,Clear,Thursday,1.0,,1.97,71.0,6.0,14.0,15.0
4571.0,2023-01-04 04:10:00,1.0,Civil Lines,,81.8333,116.0,30.83,120.0,62.0,6.0,52.0,Light Rain,Wednesday,0.0,,2.21,73.0,9.0,13.0,21.0
6758.0,2023-01-05 16:30:00,8.0,Jhunsi,25.4326,81.9061,78.0,37.9,120.0,65.0,4.0,51.0,Clear,,1.0,,1.52,48.0,7.0,8.0,15.0
8839.0,2023-01-07 03:10:00,9.0,MNNIT Gate,25.492,81.8639,66.0,39.06,120.0,60.0,5.0,55.0,Clear,Saturday,0.0,,1.29,42.0,9.0,2.0,13.0
2852.0,2023-01-02 23:30:00,2.0,Katra,25.455,81.8463,96.0,30.67,120.0,59.0,5.0,56.0,Light Rain,Monday,0.0,,1.64,58.0,7.0,7.0,24.0
2822.0,2023-01-02 23:00:00,2.0,Katra,25.455,81.8463,113.0,31.73,120.0,55.0,4.0,61.0,Clear,Monday,0.0,,2.31,70.0,9.0,16.0,18.0
7626.0,,6.0,,25.4358,81.8307,119.0,32.35,120.0,56.0,4.0,60.0,Clear,Friday,0.0,,2.02,75.0,7.0,11.0,26.0
6357.0,2023-01-05 09:50:00,7.0,Phaphamau,25.4945,81.8686,126.0,33.08,120.0,62.0,3.0,55.0,Clear,Thursday,1.0,,2.6,70.0,10.0,19.0,27.0
5324.0,2023-01-04 16:40:00,4.0,Tagore Town,25.4675,81.8867,75.0,41.42,,58.0,5.0,57.0,Clear,Wednesday,0.0,,1.4,46.0,5.0,9.0,15.0
1945.0,2023-01-02 08:20:00,5.0,Naini Bridge,25.4088,81.8592,225.0,26.81,120.0,88.0,4.0,28.0,Clear,Monday,0.0,,4.13,139.0,19.0,19.0,48.0
3720.0,2023-01-03 13:50:00,10.0,Minto Park,25.4352,81.882,104.0,36.42,120.0,63.0,6.0,51.0,Clear,Tuesday,0.0,,2.21,58.0,9.0,16.0,21.0
278.0,2023-01-01 04:30:00,8.0,Jhunsi,25.4326,81.9061,42.0,42.2,120.0,54.0,3.0,63.0,Clear,Sunday,1.0,,0.76,27.0,3.0,4.0,8.0
8536.0,2023-01-06 22:10:00,6.0,Allahabad Junction,25.4358,81.8307,160.0,28.07,120.0,78.0,6.0,36.0,Clear,Friday,0.0,,2.91,96.0,13.0,14.0,37.0
8119.0,2023-01-06 15:10:00,9.0,MNNIT Gate,25.492,81.8639,84.0,42.49,120.0,61.0,7.0,,Clear,Friday,0.0,,1.5,42.0,5.0,10.0,27.0
4996.0,2023-01-04 11:10:00,6.0,Allahabad Junction,25.4358,81.8307,37.0,33.06,120.0,63.0,5.0,52.0,Heavy Rain,Wednesday,0.0,,0.72,17.0,4.0,3.0,13.0
6394.0,2023-01-05 10:30:00,4.0,Tagore Town,25.4675,81.8867,116.0,31.01,120.0,65.0,3.0,52.0,Light Rain,Thursday,1.0,,2.09,73.0,6.0,15.0,22.0
5092.0,2023-01-04 12:50:00,2.0,Katra,25.455,81.8463,101.0,33.49,120.0,55.0,5.0,60.0,Clear,Wednesday,0.0,,2.08,59.0,8.0,15.0,19.0
4323.0,2023-01-04 00:00:00,3.0,Chowk,25.4314,81.8437,148.0,16.23,120.0,58.0,4.0,58.0,Clear,Wednesday,0.0,Roadwork,2.49,96.0,8.0,14.0,30.0
5484.0,2023-01-04 19:20:00,4.0,Tagore Town,25.4675,81.8867,179.0,26.33,120.0,77.0,4.0,39.0,Light Rain,Wednesday,0.0,,3.65,108.0,22.0,13.0,36.0
1517.0,2023-01-02 01:10:00,7.0,Phaphamau,25.4945,81.8686,47.0,35.1,120.0,69.0,5.0,46.0,Light Rain,Monday,0.0,,0.99,27.0,6.0,4.0,10.0
7697.0,2023-01-06 08:10:00,7.0,Phaphamau,25.4945,81.8686,249.0,11.94,120.0,76.0,4.0,40.0,Heatwave,Friday,0.0,Roadwork,5.57,142.0,32.0,28.0,47.0
3261.0,2023-01-03 06:20:00,1.0,Civil Lines,25.4486,81.8333,69.0,29.51,120.0,58.0,5.0,57.0,Fog,Tuesday,0.0,,1.18,44.0,5.0,5.0,15.0
3758.0,2023-01-03 14:30:00,8.0,Jhunsi,25.4326,81.9061,85.0,36.44,120.0,55.0,5.0,60.0,Clear,Tuesday,0.0,,1.58,47.0,9.0,5.0,24.0
8279.0,2023-01-06 17:50:00,9.0,MNNIT Gate,25.492,81.8639,261.0,23.0,120.0,80.0,5.0,35.0,Cold Wave,Friday,0.0,,5.45,150.0,26.0,32.0,53.0
2323.0,2023-01-02 14:40:00,3.0,Chowk,25.4314,81.8437,189.0,12.86,120.0,78.0,3.0,,Heatwave,Monday,0.0,Roadwork,3.94,111.0,27.0,10.0,41.0
8562.0,2023-01-06 22:40:00,2.0,Katra,25.455,81.8463,58.0,36.13,120.0,64.0,5.0,51.0,Clear,Friday,0.0,,1.18,35.0,6.0,6.0,11.0
6900.0,2023-01-05 18:50:00,10.0,Minto Park,25.4352,81.882,130.0,32.81,120.0,58.0,5.0,57.0,Clear,Thursday,1.0,,2.54,75.0,11.0,15.0,29.0
3593.0,2023-01-03 11:50:00,3.0,Chowk,25.4314,81.8437,48.0,31.39,120.0,70.0,5.0,45.0,Heavy Rain,Tuesday,0.0,,1.13,25.0,8.0,4.0,11.0
7308.0,2023-01-06 01:40:00,8.0,Jhunsi,25.4326,81.9061,106.0,34.53,120.0,54.0,4.0,62.0,Clear,Friday,0.0,,1.86,69.0,10.0,5.0,22.0
5960.0,2023-01-05 03:10:00,10.0,Minto Park,25.4352,81.882,47.0,,120.0,60.0,4.0,56.0,Clear,Thursday,1.0,,1.04,30.0,6.0,5.0,6.0
1104.0,2023-01-01 18:20:00,4.0,Tagore Town,25.4675,81.8867,108.0,33.07,120.0,58.0,6.0,56.0,Clear,Sunday,1.0,,2.18,58.0,10.0,13.0,27.0
4427.0,2023-01-04 01:40:00,7.0,Phaphamau,,81.8686,41.0,38.43,120.0,56.0,5.0,59.0,Light Rain,Wednesday,0.0,,0.8,30.0,5.0,2.0,4.0
4841.0,2023-01-04 08:40:00,1.0,Civil Lines,25.4486,81.8333,210.0,26.22,120.0,81.0,4.0,35.0,Clear,Wednesday,0.0,,4.42,131.0,21.0,26.0,32.0
3173.0,2023-01-03 04:50:00,3.0,Chowk,25.4314,81.8437,95.0,36.89,120.0,58.0,4.0,58.0,Clear,Tuesday,0.0,,1.91,54.0,12.0,6.0,23.0
139.0,2023-01-01 02:10:00,9.0,MNNIT Gate,25.492,81.8639,78.0,39.64,120.0,59.0,4.0,57.0,Clear,Sunday,1.0,,1.86,46.0,14.0,5.0,13.0
2667.0,2023-01-02 20:20:00,7.0,Phaphamau,25.4945,81.8686,204.0,25.19,120.0,79.0,4.0,37.0,Heatwave,Monday,0.0,,3.95,126.0,18.0,21.0,39.0
7875.0,2023-01-06 11:10:00,5.0,Naini Bridge,25.4088,81.8592,62.0,46.47,120.0,66.0,6.0,48.0,Clear,Friday,0.0,,1.07,40.0,3.0,7.0,12.0
2431.0,2023-01-02 16:30:00,1.0,,25.4486,81.8333,82.0,26.12,120.0,56.0,4.0,60.0,Heavy Rain,Monday,0.0,,1.46,49.0,5.0,9.0,19.0
2536.0,2023-01-02 18:10:00,6.0,Allahabad Junction,25.4358,81.8307,216.0,25.98,120.0,84.0,3.0,33.0,Clear,Monday,0.0,,4.69,121.0,29.0,19.0,47.0
6471.0,2023-01-05 11:50:00,1.0,Civil Lines,25.4486,81.8333,29.0,49.03,120.0,52.0,4.0,64.0,Clear,Thursday,1.0,,0.72,15.0,5.0,3.0,6.0
9435.0,2023-01-07 13:10:00,5.0,Naini Bridge,25.4088,81.8592,112.0,31.22,120.0,59.0,5.0,56.0,Clear,Saturday,0.0,,2.55,67.0,16.0,11.0,18.0
892.0,2023-01-01 14:50:00,2.0,Katra,25.455,81.8463,91.0,26.7,120.0,64.0,4.0,52.0,Heavy Rain,Sunday,1.0,New Year Celebration,1.76,58.0,10.0,6.0,17.0
3390.0,2023-01-03 08:20:00,10.0,Minto Park,25.4352,81.882,169.0,20.75,120.0,81.0,3.0,36.0,Heavy Rain,Tuesday,0.0,,3.63,105.0,16.0,24.0,24.0
6141.0,2023-01-05 06:20:00,1.0,Civil Lines,25.4486,81.8333,67.0,38.31,120.0,54.0,5.0,61.0,Clear,Thursday,1.0,,1.25,43.0,5.0,7.0,12.0
4039.0,2023-01-03 19:10:00,9.0,MNNIT Gate,25.492,81.8639,222.0,22.69,120.0,74.0,3.0,43.0,Clear,Tuesday,0.0,,4.22,137.0,19.0,22.0,44.0
3641.0,2023-01-03 12:40:00,1.0,Civil Lines,25.4486,81.8333,94.0,33.94,120.0,61.0,4.0,55.0,Clear,Tuesday,0.0,,2.46,57.0,17.0,11.0,9.0
8178.0,2023-01-06 16:10:00,8.0,Jhunsi,25.4326,81.9061,104.0,35.16,120.0,66.0,4.0,50.0,Clear,Friday,0.0,,1.85,65.0,9.0,7.0,23.0
2520.0,2023-01-02 17:50:00,10.0,Minto Park,25.4352,81.882,230.0,26.15,120.0,82.0,5.0,33.0,Clear,Monday,0.0,,4.27,141.0,23.0,15.0,51.0
